stdntid,female,white,black,asian,age,yearssmall,kinnercity,ksuburban,krural,ktwhite,gkthighdegree,gktyears,gkfreelunch,gkabsent,gktreadss,gktmathss,gktlstnss,gktwordss,1innercity,1suburban,1rural,1twhite,g1thighdegree,g1tyears,g1freelunch,g1absent,g1treadss,g1tmathss,g1tlstnss,g1twordss,g1readbsraw,g1mathbsraw,2innercity,2suburban,2rural,2twhite,g2thighdegree,g2tyears,g2freelunch,g2treadss,g2tmathss,g2tlstnss,g2twordss,g2readbsraw,g2mathbsraw,3innercity,3suburban,3rural,3twhite,3tblack,g3thighdegree,g3tyears,g3freelunch,g3absent,g3treadss,g3tmathss,g3tlstnss,g3twordss
13925,1.0,0,1,0,5.31975331457867,0,1,0,0,1,2.0,11.0,1.0,9.0,448.0,494.0,532.0,458.0,1,0,0,0,2.0,27.0,1.0,13.0,521.0,518.0,538.0,551.0,26.0,42.0,1,0,0,0,2.0,7.0,1.0,560.0,570.0,543.0,583.0,43.0,49.0,1,0,0,1,0,3.0,12.0,1.0,4.0,595.0,648.0,606.0,570.0
13932,0.0,0,1,0,5.538785875137751,0,1,0,0,0,3.0,3.0,0.0,0.0,433.0,478.0,560.0,440.0,1,0,0,0,2.0,14.0,0.0,0.0,530.0,562.0,571.0,577.0,30.0,43.0,1,0,0,1,3.0,13.0,1.0,586.0,593.0,602.0,593.0,43.0,56.0,1,0,0,0,1,3.0,19.0,1.0,2.0,641.0,622.0,646.0,641.0
13934,0.0,1,0,0,5.536047968130762,0,0,1,0,1,2.0,16.0,0.0,10.0,538.0,536.0,595.0,524.0,0,1,0,1,2.0,3.0,0.0,9.0,553.0,562.0,611.0,536.0,32.0,43.0,0,1,0,1,3.0,15.0,0.0,588.0,639.0,642.0,593.0,43.0,56.0,0,1,0,1,0,3.0,21.0,0.0,3.0,618.0,614.0,640.0,581.0
13936,0.0,1,0,0,5.536047968130762,0,0,0,1,0,3.0,8.0,0.0,19.0,428.0,473.0,560.0,427.0,0,0,1,1,2.0,0.0,0.0,17.0,519.0,578.0,606.0,524.0,31.0,42.0,0,0,1,1,2.0,1.0,0.0,591.0,639.0,642.0,574.0,45.0,55.0,0,0,1,1,0,3.0,5.0,0.0,11.0,631.0,672.0,683.0,611.0
13940,0.0,1,0,0,5.486765642004969,0,0,0,1,1,2.0,10.0,1.0,5.0,433.0,559.0,545.0,453.0,0,0,1,1,2.0,9.0,1.0,11.0,507.0,578.0,592.0,431.0,30.0,43.0,0,0,1,1,2.0,15.0,1.0,588.0,615.0,581.0,605.0,46.0,56.0,0,0,1,1,0,2.0,15.0,1.0,12.0,631.0,629.0,637.0,615.0
13945,0.0,0,1,0,5.306063779543727,0,1,0,0,0,3.0,10.0,1.0,2.0,445.0,478.0,524.0,453.0,1,0,0,1,2.0,5.0,1.0,1.0,472.0,497.0,548.0,460.0,28.0,36.0,1,0,0,1,3.0,13.0,1.0,555.0,557.0,599.0,553.0,40.0,53.0,1,0,0,0,1,3.0,3.0,1.0,3.0,616.0,601.0,652.0,563.0
13948,0.0,1,0,0,5.525096340102809,3,1,0,0,1,2.0,9.0,1.0,54.0,410.0,444.0,536.0,405.0,0,1,0,1,2.0,4.0,1.0,6.0,463.0,490.0,538.0,446.0,21.0,32.0,0,1,0,1,2.0,1.0,1.0,564.0,557.0,564.0,553.0,40.0,55.0,0,1,0,0,1,3.0,24.0,1.0,12.0,577.0,585.0,586.0,595.0
13951,0.0,1,0,0,5.5168826190818425,0,0,0,1,1,3.0,13.0,0.0,24.0,425.0,429.0,540.0,427.0,0,0,1,1,2.0,11.0,0.0,15.0,472.0,486.0,548.0,493.0,16.0,31.0,0,0,1,1,3.0,13.0,0.0,555.0,530.0,581.0,574.0,26.0,42.0,0,0,1,1,0,3.0,17.0,0.0,4.0,554.0,580.0,632.0,549.0
13957,0.0,1,0,0,5.514144712074854,0,0,1,0,1,2.0,3.0,0.0,3.0,480.0,626.0,578.0,474.0,0,1,0,1,2.0,27.0,0.0,0.0,604.0,562.0,625.0,577.0,31.0,44.0,0,1,0,1,3.0,9.0,0.0,643.0,626.0,613.0,672.0,47.0,58.0,0,1,0,1,0,2.0,8.0,0.0,6.0,650.0,667.0,617.0,648.0
13958,1.0,1,0,0,5.514144712074854,0,1,0,0,1,2.0,9.0,1.0,5.0,411.0,463.0,501.0,410.0,1,0,0,1,2.0,7.0,0.0,7.0,499.0,526.0,536.0,536.0,27.0,42.0,1,0,0,1,3.0,10.0,1.0,560.0,546.0,581.0,536.0,43.0,52.0,1,0,0,1,0,2.0,7.0,0.0,0.0,570.0,610.0,615.0,570.0
13959,0.0,1,0,0,5.511406805067866,0,0,1,0,1,4.0,13.0,0.0,16.0,437.0,494.0,545.0,418.0,0,1,0,0,3.0,7.0,0.0,12.0,478.0,520.0,554.0,493.0,24.0,35.0,0,1,0,1,2.0,8.0,0.0,586.0,584.0,596.0,583.0,42.0,50.0,0,1,0,0,1,3.0,15.0,0.0,12.0,582.0,574.0,601.0,553.0
13966,1.0,0,1,0,5.295112151515774,0,1,0,0,1,3.0,24.0,1.0,9.0,443.0,626.0,549.0,427.0,1,0,0,1,2.0,2.0,1.0,2.0,468.0,470.0,504.0,456.0,18.0,30.0,1,0,0,1,2.0,1.0,1.0,524.0,541.0,575.0,567.0,28.0,54.0,1,0,0,0,1,2.0,18.0,1.0,3.0,578.0,565.0,571.0,570.0
13969,1.0,0,1,0,5.609971457319452,4,0,1,0,1,2.0,3.0,1.0,4.0,480.0,547.0,565.0,435.0,0,1,0,1,2.0,1.0,0.0,6.0,509.0,557.0,568.0,506.0,29.0,44.0,0,1,0,1,2.0,2.0,1.0,602.0,674.0,599.0,621.0,45.0,59.0,0,1,0,1,0,2.0,3.0,1.0,5.0,636.0,648.0,622.0,641.0
13973,0.0,1,0,0,5.566164945207636,0,0,0,1,1,2.0,14.0,0.0,1.0,433.0,513.0,536.0,423.0,0,0,1,1,2.0,1.0,0.0,6.0,530.0,553.0,577.0,506.0,30.0,42.0,0,0,1,1,3.0,8.0,0.0,566.0,639.0,613.0,553.0,38.0,59.0,0,0,1,1,0,2.0,19.0,0.0,9.0,555.0,579.0,593.0,588.0
13975,0.0,1,0,0,5.555213317179682,0,0,0,1,1,2.0,10.0,0.0,4.0,485.0,536.0,571.0,494.0,0,0,1,1,3.0,42.0,0.0,12.0,553.0,562.0,618.0,514.0,31.0,44.0,0,0,1,1,2.0,0.0,1.0,627.0,568.0,642.0,621.0,43.0,54.0,0,0,1,1,0,2.0,23.0,1.0,8.0,665.0,648.0,683.0,664.0
13977,0.0,1,0,0,5.5743786662286015,0,0,0,1,1,2.0,13.0,0.0,12.0,545.0,559.0,671.0,524.0,0,0,1,1,2.0,16.0,0.0,8.0,629.0,627.0,606.0,577.0,32.0,44.0,0,0,1,1,2.0,13.0,0.0,684.0,648.0,631.0,648.0,48.0,60.0,0,0,1,1,0,2.0,4.0,0.0,3.0,693.0,774.0,663.0,717.0
13990,0.0,1,0,0,5.5168826190818425,0,0,0,1,1,3.0,11.0,0.0,2.0,507.0,536.0,578.0,480.0,0,0,1,1,2.0,16.0,0.0,7.0,590.0,584.0,685.0,577.0,32.0,44.0,0,0,1,0,2.0,4.0,0.0,669.0,659.0,649.0,672.0,47.0,60.0,0,0,1,1,0,3.0,14.0,0.0,8.0,657.0,684.0,689.0,635.0
13998,1.0,1,0,0,5.568902852214625,3,0,0,0,1,2.0,0.0,1.0,7.0,424.0,454.0,520.0,405.0,0,0,0,1,2.0,5.0,0.0,11.0,571.0,520.0,580.0,601.0,30.0,43.0,0,0,0,0,3.0,9.0,0.0,584.0,561.0,642.0,621.0,38.0,55.0,0,0,0,1,0,2.0,13.0,0.0,19.0,647.0,624.0,619.0,635.0
13999,1.0,0,1,0,5.281422616480831,0,1,0,0,0,2.0,16.0,1.0,3.0,460.0,468.0,494.0,435.0,1,0,0,1,2.0,6.0,1.0,1.0,536.0,502.0,529.0,524.0,30.0,42.0,1,0,0,0,3.0,9.0,1.0,599.0,579.0,567.0,605.0,45.0,49.0,1,0,0,0,1,2.0,26.0,1.0,2.0,644.0,624.0,672.0,648.0
14003,1.0,0,1,0,5.426531687851222,0,0,1,0,1,3.0,10.0,0.0,10.0,448.0,513.0,560.0,431.0,0,1,0,1,2.0,11.0,0.0,6.0,564.0,567.0,606.0,536.0,31.0,44.0,0,1,0,0,2.0,4.0,0.0,637.0,615.0,626.0,648.0,48.0,56.0,0,1,0,0,1,2.0,7.0,0.0,3.0,661.0,629.0,640.0,648.0
14007,0.0,0,1,0,5.270470988452877,0,0,1,0,0,2.0,21.0,0.0,7.0,419.0,506.0,549.0,410.0,0,1,0,0,2.0,25.0,1.0,3.0,540.0,545.0,568.0,536.0,30.0,40.0,0,1,0,0,2.0,5.0,0.0,593.0,584.0,575.0,583.0,44.0,51.0,0,1,0,0,1,3.0,20.0,0.0,7.0,604.0,618.0,603.0,620.0
14008,0.0,1,0,0,5.267733081445889,4,0,1,0,1,3.0,20.0,0.0,20.0,461.0,559.0,571.0,480.0,0,1,0,1,2.0,16.0,0.0,24.0,590.0,572.0,606.0,577.0,32.0,44.0,0,1,0,1,2.0,23.0,0.0,684.0,648.0,617.0,648.0,48.0,60.0,0,1,0,0,1,2.0,14.0,0.0,14.0,753.0,678.0,677.0,717.0
14012,1.0,1,0,0,5.555213317179682,0,0,0,1,1,3.0,12.0,1.0,18.0,450.0,484.0,505.0,440.0,0,0,1,1,2.0,20.0,1.0,14.0,548.0,520.0,541.0,536.0,28.0,41.0,0,0,1,1,2.0,19.0,1.0,618.0,611.0,590.0,593.0,43.0,60.0,0,0,1,1,0,2.0,2.0,1.0,17.0,650.0,639.0,608.0,629.0
14013,1.0,1,0,0,5.0842933119776585,3,0,1,0,1,3.0,12.0,0.0,11.0,467.0,536.0,565.0,468.0,0,1,0,1,2.0,12.0,0.0,3.0,590.0,612.0,618.0,577.0,32.0,44.0,0,1,0,1,2.0,5.0,0.0,669.0,639.0,649.0,672.0,44.0,59.0,0,1,0,1,0,2.0,27.0,0.0,10.0,680.0,672.0,660.0,664.0
14016,1.0,0,1,0,5.245829825389981,0,0,1,0,1,2.0,4.0,1.0,12.0,422.0,454.0,505.0,414.0,0,1,0,1,2.0,4.0,0.0,15.0,564.0,562.0,596.0,551.0,30.0,35.0,0,1,0,0,2.0,4.0,0.0,564.0,572.0,610.0,553.0,41.0,56.0,0,1,0,0,1,2.0,7.0,0.0,10.0,633.0,624.0,627.0,599.0
14018,1.0,1,0,0,5.514144712074854,0,0,0,1,1,3.0,9.0,0.0,11.0,472.0,559.0,554.0,468.0,0,0,1,1,2.0,20.0,0.0,5.0,604.0,584.0,596.0,577.0,31.0,43.0,0,0,1,1,2.0,19.0,0.0,659.0,659.0,636.0,648.0,44.0,59.0,0,0,1,1,0,2.0,2.0,0.0,4.0,636.0,678.0,656.0,624.0
14027,1.0,0,1,0,5.270470988452877,0,1,0,0,1,2.0,2.0,1.0,0.0,431.0,449.0,532.0,435.0,1,0,0,1,2.0,4.0,1.0,2.0,516.0,497.0,546.0,493.0,16.0,16.0,1,0,0,0,2.0,7.0,1.0,569.0,535.0,559.0,567.0,34.0,43.0,1,0,0,0,1,3.0,25.0,1.0,1.0,595.0,583.0,603.0,574.0
14028,1.0,1,0,0,5.5743786662286015,0,0,0,1,1,2.0,8.0,0.0,12.0,458.0,536.0,571.0,468.0,0,0,1,1,3.0,20.0,0.0,3.0,579.0,578.0,588.0,577.0,32.0,44.0,0,0,1,1,2.0,11.0,0.0,631.0,620.0,610.0,621.0,45.0,60.0,0,0,1,1,0,3.0,13.0,0.0,9.0,629.0,645.0,612.0,603.0
14030,1.0,0,1,0,5.267733081445889,0,1,0,0,0,3.0,15.0,0.0,10.0,413.0,399.0,486.0,396.0,1,0,0,1,3.0,3.0,1.0,6.0,512.0,454.0,541.0,536.0,25.0,30.0,1,0,0,0,3.0,30.0,1.0,566.0,499.0,540.0,560.0,36.0,40.0,1,0,0,1,0,3.0,22.0,1.0,13.0,549.0,547.0,573.0,553.0
14032,1.0,1,0,0,5.568902852214625,0,0,0,1,1,3.0,5.0,0.0,2.0,453.0,559.0,595.0,453.0,0,0,1,1,3.0,23.0,0.0,1.0,651.0,567.0,618.0,601.0,32.0,44.0,0,0,1,1,3.0,8.0,0.0,637.0,599.0,642.0,672.0,48.0,60.0,0,0,1,1,0,3.0,16.0,0.0,2.0,670.0,655.0,663.0,664.0
14033,1.0,0,1,0,5.2649951744389005,0,1,0,0,0,2.0,10.0,1.0,2.0,463.0,547.0,571.0,458.0,1,0,0,1,2.0,3.0,1.0,14.0,503.0,553.0,577.0,514.0,27.0,43.0,1,0,0,0,2.0,4.0,1.0,602.0,648.0,649.0,593.0,48.0,59.0,1,0,0,1,0,2.0,4.0,1.0,9.0,647.0,651.0,629.0,664.0
14036,0.0,1,0,0,5.560689131193659,4,0,0,1,1,2.0,2.0,1.0,20.0,436.0,478.0,532.0,444.0,0,0,1,1,3.0,2.0,1.0,12.0,579.0,518.0,565.0,551.0,29.0,42.0,0,0,1,1,3.0,15.0,1.0,643.0,593.0,593.0,593.0,43.0,59.0,0,0,1,1,0,2.0,14.0,1.0,18.0,641.0,636.0,634.0,676.0
14043,0.0,0,1,0,5.237616104369015,0,0,1,0,1,2.0,1.0,1.0,2.0,421.0,520.0,516.0,386.0,0,1,0,0,2.0,25.0,1.0,9.0,485.0,493.0,538.0,486.0,25.0,38.0,0,1,0,0,2.0,5.0,1.0,554.0,570.0,562.0,560.0,35.0,52.0,0,1,0,0,1,3.0,20.0,1.0,1.0,614.0,603.0,603.0,581.0
14045,0.0,1,0,0,5.544261689151728,0,0,0,1,1,2.0,12.0,0.0,12.0,413.0,463.0,545.0,405.0,0,0,1,1,3.0,6.0,1.0,8.0,540.0,502.0,554.0,536.0,28.0,39.0,0,0,1,1,2.0,2.0,0.0,557.0,570.0,602.0,672.0,38.0,49.0,0,0,1,1,0,2.0,10.0,0.0,13.0,588.0,601.0,608.0,577.0
14052,0.0,1,0,0,5.642826341403314,4,0,0,1,1,2.0,2.0,0.0,2.0,439.0,468.0,560.0,414.0,0,0,1,1,3.0,2.0,0.0,5.0,468.0,477.0,596.0,465.0,21.0,30.0,0,0,1,1,3.0,15.0,0.0,602.0,587.0,642.0,583.0,44.0,56.0,0,0,1,1,0,2.0,14.0,0.0,7.0,636.0,601.0,660.0,615.0
14059,1.0,0,1,0,5.234878197362026,1,1,0,0,0,2.0,1.0,1.0,3.0,460.0,489.0,516.0,474.0,1,0,0,1,3.0,21.0,1.0,2.0,590.0,612.0,559.0,601.0,32.0,44.0,1,0,0,1,2.0,2.0,1.0,650.0,620.0,593.0,621.0,46.0,53.0,1,0,0,1,0,2.0,22.0,1.0,8.0,654.0,655.0,677.0,655.0
14062,1.0,0,1,0,5.237616104369015,0,0,1,0,0,2.0,20.0,0.0,2.0,465.0,547.0,578.0,458.0,0,1,0,0,2.0,25.0,0.0,1.0,536.0,545.0,562.0,536.0,28.0,40.0,0,1,0,0,2.0,5.0,0.0,584.0,584.0,602.0,593.0,41.0,57.0,0,1,0,0,1,3.0,20.0,0.0,1.0,602.0,636.0,629.0,574.0
14065,0.0,1,0,0,5.544261689151728,0,0,0,1,1,3.0,13.0,0.0,11.0,430.0,473.0,586.0,380.0,0,0,1,1,2.0,19.0,0.0,4.0,490.0,567.0,660.0,493.0,18.0,44.0,0,0,1,1,2.0,14.0,0.0,622.0,615.0,677.0,621.0,47.0,59.0,0,0,1,1,0,2.0,3.0,0.0,11.0,633.0,645.0,668.0,603.0
14076,1.0,1,0,0,5.566164945207636,0,0,0,1,1,3.0,7.0,0.0,8.0,565.0,559.0,595.0,593.0,0,0,1,1,2.0,9.0,0.0,5.0,604.0,601.0,611.0,601.0,32.0,44.0,0,0,1,1,2.0,15.0,0.0,643.0,639.0,665.0,672.0,46.0,58.0,0,0,1,1,0,2.0,15.0,0.0,8.0,644.0,631.0,652.0,620.0
14084,0.0,0,1,0,5.571640759221613,0,0,1,0,1,2.0,0.0,1.0,5.0,427.0,449.0,516.0,418.0,0,1,0,0,3.0,7.0,1.0,2.0,514.0,512.0,543.0,577.0,28.0,40.0,0,1,0,0,2.0,3.0,1.0,599.0,561.0,572.0,672.0,42.0,44.0,0,1,0,0,1,3.0,14.0,1.0,2.0,620.0,582.0,603.0,635.0
14088,1.0,0,1,0,5.223926569334073,2,1,0,0,1,2.0,2.0,1.0,0.0,456.0,500.0,505.0,458.0,1,0,0,1,2.0,0.0,1.0,1.0,548.0,532.0,538.0,551.0,30.0,41.0,1,0,0,0,2.0,30.0,1.0,602.0,579.0,593.0,672.0,39.0,55.0,1,0,0,0,1,3.0,33.0,1.0,0.0,622.0,622.0,580.0,615.0
14096,0.0,0,1,0,5.527834247109797,4,0,1,0,1,2.0,3.0,0.0,9.0,500.0,559.0,560.0,486.0,0,1,0,1,2.0,1.0,1.0,5.0,524.0,572.0,559.0,514.0,31.0,44.0,0,1,0,0,2.0,12.0,1.0,571.0,659.0,578.0,574.0,45.0,59.0,0,1,0,0,1,2.0,7.0,0.0,2.0,597.0,594.0,619.0,577.0
14098,1.0,1,0,0,5.525096340102809,4,0,0,1,1,3.0,6.0,0.0,2.0,467.0,528.0,578.0,458.0,0,0,1,1,3.0,7.0,0.0,5.0,629.0,584.0,618.0,601.0,32.0,44.0,0,0,1,1,2.0,10.0,0.0,669.0,611.0,665.0,672.0,45.0,56.0,0,0,1,1,0,2.0,18.0,0.0,7.0,657.0,601.0,656.0,624.0
14100,1.0,0,1,0,5.546999596158717,0,0,0,1,1,3.0,8.0,0.0,9.0,445.0,513.0,524.0,463.0,0,0,1,1,3.0,13.0,0.0,0.0,590.0,557.0,611.0,601.0,29.0,43.0,0,0,1,1,3.0,20.0,0.0,650.0,611.0,631.0,648.0,43.0,55.0,0,0,1,0,1,3.0,19.0,0.0,6.0,675.0,618.0,668.0,664.0
14107,1.0,0,1,0,5.188333778243222,0,0,1,0,1,2.0,4.0,1.0,6.0,418.0,478.0,494.0,401.0,0,1,0,0,2.0,2.0,1.0,13.0,482.0,532.0,529.0,493.0,31.0,44.0,0,1,0,1,2.0,9.0,1.0,552.0,587.0,570.0,541.0,38.0,56.0,0,1,0,1,0,3.0,28.0,0.0,6.0,604.0,610.0,632.0,570.0
14108,0.0,1,0,0,5.533310061123774,4,0,0,1,1,2.0,19.0,0.0,10.0,472.0,506.0,586.0,453.0,0,0,1,1,2.0,7.0,0.0,8.0,604.0,567.0,645.0,551.0,32.0,44.0,0,0,1,1,2.0,32.0,0.0,618.0,590.0,642.0,605.0,46.0,60.0,0,0,1,1,0,2.0,17.0,0.0,9.0,654.0,659.0,683.0,629.0
14109,1.0,1,0,0,5.533310061123774,3,0,1,0,1,2.0,8.0,0.0,13.0,414.0,463.0,528.0,391.0,0,1,0,1,2.0,0.0,0.0,5.0,530.0,562.0,606.0,514.0,30.0,44.0,0,1,0,1,2.0,14.0,0.0,611.0,626.0,606.0,605.0,46.0,58.0,0,1,0,1,0,3.0,18.0,0.0,1.0,622.0,648.0,619.0,635.0
14111,1.0,1,0,0,5.52235843309582,4,0,1,0,1,2.0,0.0,0.0,6.0,421.0,444.0,528.0,401.0,0,1,0,1,2.0,0.0,0.0,9.0,527.0,557.0,565.0,536.0,25.0,42.0,0,1,0,1,2.0,14.0,0.0,599.0,577.0,590.0,593.0,40.0,58.0,0,1,0,1,0,2.0,6.0,0.0,5.0,647.0,616.0,615.0,691.0
14119,0.0,1,0,0,5.514144712074854,0,0,0,1,1,3.0,12.0,1.0,21.0,431.0,463.0,540.0,405.0,0,0,1,1,3.0,7.0,0.0,5.0,536.0,549.0,551.0,524.0,26.0,43.0,0,0,1,1,3.0,13.0,1.0,602.0,599.0,599.0,583.0,36.0,54.0,0,0,1,1,0,3.0,7.0,1.0,8.0,602.0,585.0,619.0,570.0
14120,0.0,0,1,0,5.207499127292142,0,0,1,0,0,2.0,12.0,0.0,8.0,425.0,463.0,498.0,427.0,0,1,0,1,2.0,11.0,0.0,11.0,540.0,505.0,562.0,524.0,31.0,39.0,0,1,0,0,2.0,4.0,0.0,602.0,556.0,567.0,593.0,46.0,47.0,0,1,0,1,0,2.0,4.0,0.0,5.0,608.0,614.0,624.0,641.0
14121,0.0,0,1,0,5.207499127292142,0,1,0,0,1,3.0,5.0,1.0,2.0,461.0,454.0,512.0,468.0,1,0,0,0,3.0,32.0,1.0,4.0,503.0,515.0,562.0,524.0,29.0,43.0,1,0,0,0,3.0,0.0,1.0,611.0,590.0,617.0,593.0,47.0,58.0,1,0,0,0,1,2.0,0.0,1.0,5.0,654.0,612.0,632.0,648.0
14124,1.0,0,1,0,5.204761220285153,0,1,0,0,1,2.0,0.0,1.0,7.0,439.0,536.0,532.0,463.0,1,0,0,0,2.0,37.0,1.0,5.0,501.0,520.0,568.0,481.0,31.0,40.0,1,0,0,1,2.0,0.0,1.0,550.0,528.0,548.0,536.0,24.0,44.0,1,0,0,0,1,2.0,17.0,1.0,5.0,614.0,568.0,590.0,591.0
14127,1.0,1,0,0,5.549737503165705,3,0,0,1,1,2.0,13.0,0.0,5.0,532.0,576.0,586.0,512.0,0,0,1,1,3.0,16.0,0.0,7.0,651.0,592.0,634.0,601.0,32.0,44.0,0,0,1,1,2.0,18.0,0.0,643.0,648.0,626.0,648.0,48.0,59.0,0,0,1,1,0,3.0,12.0,0.0,0.0,686.0,752.0,672.0,691.0
14128,0.0,1,0,0,5.549737503165705,0,0,0,1,1,3.0,8.0,0.0,14.0,416.0,520.0,554.0,396.0,0,0,1,1,3.0,13.0,0.0,9.0,553.0,545.0,588.0,524.0,32.0,42.0,0,0,1,1,2.0,18.0,0.0,618.0,611.0,606.0,621.0,42.0,55.0,0,0,1,1,0,5.0,13.0,0.0,2.0,644.0,639.0,660.0,635.0
14130,0.0,1,0,0,5.544261689151728,0,0,0,1,1,3.0,3.0,0.0,9.0,408.0,463.0,549.0,396.0,0,0,1,1,3.0,13.0,0.0,13.0,509.0,567.0,588.0,506.0,28.0,41.0,0,0,1,1,2.0,18.0,1.0,618.0,626.0,610.0,593.0,44.0,58.0,0,0,1,1,0,5.0,13.0,1.0,4.0,644.0,684.0,646.0,629.0
14131,1.0,0,1,0,5.202023313278165,0,0,1,0,0,2.0,12.0,0.0,1.0,434.0,449.0,494.0,449.0,0,1,0,1,2.0,11.0,1.0,4.0,548.0,500.0,517.0,551.0,32.0,38.0,0,1,0,0,2.0,4.0,1.0,552.0,536.0,532.0,574.0,35.0,45.0,0,1,0,0,1,2.0,7.0,0.0,2.0,590.0,549.0,588.0,599.0
14132,1.0,1,0,0,5.52235843309582,0,0,0,1,1,3.0,3.0,0.0,1.0,408.0,439.0,578.0,396.0,0,0,1,1,3.0,11.0,0.0,5.0,503.0,526.0,577.0,506.0,28.0,43.0,0,0,1,1,6.0,15.0,0.0,631.0,599.0,692.0,593.0,46.0,60.0,0,0,1,1,0,3.0,8.0,0.0,5.0,636.0,634.0,637.0,624.0
14133,0.0,1,0,0,5.566164945207636,0,0,0,1,1,3.0,8.0,0.0,4.0,411.0,468.0,470.0,414.0,0,0,1,1,3.0,11.0,1.0,10.0,475.0,472.0,493.0,456.0,19.0,32.0,0,0,1,1,6.0,15.0,1.0,560.0,543.0,556.0,547.0,37.0,52.0,0,0,1,1,0,3.0,8.0,1.0,1.0,580.0,591.0,573.0,603.0
14134,0.0,1,0,0,5.560689131193659,0,0,0,1,1,3.0,12.0,0.0,3.0,437.0,484.0,520.0,423.0,0,0,1,1,2.0,17.0,0.0,13.0,524.0,567.0,568.0,524.0,28.0,44.0,0,0,1,1,3.0,17.0,0.0,593.0,699.0,606.0,593.0,40.0,59.0,0,0,1,1,0,3.0,12.0,0.0,2.0,618.0,684.0,646.0,603.0
14142,0.0,1,0,0,5.533310061123774,1,0,0,1,1,2.0,13.0,0.0,0.0,460.0,459.0,509.0,480.0,0,0,1,1,2.0,0.0,0.0,0.0,571.0,538.0,504.0,601.0,24.0,40.0,0,0,1,1,2.0,1.0,0.0,604.0,582.0,575.0,605.0,40.0,58.0,0,0,1,1,0,2.0,24.0,0.0,4.0,631.0,655.0,603.0,629.0
14144,1.0,1,0,0,5.511406805067866,0,0,0,1,1,2.0,13.0,0.0,35.0,514.0,528.0,560.0,502.0,0,0,1,1,2.0,12.0,0.0,16.0,564.0,562.0,618.0,514.0,32.0,44.0,0,0,1,1,2.0,2.0,0.0,669.0,674.0,613.0,648.0,45.0,58.0,0,0,1,1,0,3.0,5.0,0.0,11.0,661.0,691.0,663.0,691.0
14157,1.0,1,0,0,5.57711657323559,1,0,0,1,1,3.0,12.0,0.0,25.0,448.0,528.0,560.0,449.0,0,0,1,1,2.0,7.0,0.0,10.0,509.0,535.0,529.0,486.0,27.0,42.0,0,0,1,1,2.0,8.0,0.0,602.0,574.0,610.0,648.0,37.0,56.0,0,0,1,0,1,3.0,15.0,0.0,18.0,612.0,608.0,627.0,635.0
14159,1.0,1,0,0,5.546999596158717,0,0,0,1,1,3.0,12.0,1.0,21.0,411.0,513.0,560.0,410.0,0,0,1,1,2.0,7.0,0.0,6.0,469.0,518.0,556.0,460.0,26.0,40.0,0,0,1,1,2.0,8.0,1.0,559.0,593.0,590.0,560.0,43.0,60.0,0,0,1,1,0,3.0,8.0,1.0,3.0,626.0,634.0,619.0,620.0
14160,1.0,1,0,0,5.544261689151728,0,0,0,1,1,3.0,15.0,0.0,5.0,478.0,576.0,622.0,502.0,0,0,1,1,3.0,9.0,0.0,11.0,604.0,562.0,625.0,577.0,32.0,44.0,0,0,1,1,2.0,8.0,0.0,631.0,596.0,610.0,593.0,48.0,55.0,0,0,1,1,0,3.0,5.0,0.0,3.0,654.0,629.0,643.0,635.0
14162,0.0,1,0,0,5.527834247109797,0,0,0,1,1,3.0,12.0,0.0,13.0,465.0,559.0,571.0,474.0,0,0,1,1,2.0,17.0,0.0,5.0,604.0,578.0,584.0,551.0,31.0,44.0,0,0,1,1,2.0,9.0,0.0,591.0,699.0,636.0,593.0,46.0,59.0,0,0,1,1,0,3.0,9.0,0.0,1.0,612.0,645.0,689.0,574.0
14164,0.0,0,1,0,5.174644243208279,4,1,0,0,1,2.0,2.0,1.0,5.0,478.0,520.0,607.0,502.0,1,0,0,0,3.0,17.0,0.0,9.0,474.0,502.0,556.0,475.0,27.0,40.0,1,0,0,1,2.0,2.0,0.0,596.0,607.0,599.0,593.0,46.0,59.0,1,0,0,0,1,2.0,3.0,0.0,7.0,647.0,659.0,668.0,641.0
14165,1.0,1,0,0,5.5168826190818425,0,0,0,1,1,2.0,9.0,0.0,7.0,455.0,506.0,586.0,453.0,0,0,1,0,3.0,11.0,0.0,9.0,530.0,549.0,588.0,506.0,29.0,42.0,0,0,1,1,2.0,7.0,0.0,582.0,611.0,622.0,593.0,42.0,58.0,0,0,1,1,0,3.0,17.0,0.0,4.0,614.0,645.0,660.0,570.0
14166,0.0,1,0,0,5.511406805067866,0,0,0,1,1,3.0,13.0,0.0,7.0,461.0,454.0,565.0,458.0,0,0,1,1,2.0,17.0,0.0,2.0,604.0,518.0,588.0,577.0,32.0,43.0,0,0,1,1,2.0,9.0,0.0,618.0,565.0,610.0,648.0,47.0,53.0,0,0,1,1,0,3.0,9.0,0.0,1.0,680.0,616.0,649.0,676.0
14167,0.0,1,0,0,5.508668898060877,0,0,0,1,1,2.0,11.0,0.0,15.0,445.0,494.0,586.0,453.0,0,0,1,0,3.0,11.0,0.0,18.0,482.0,512.0,571.0,475.0,26.0,40.0,0,0,1,1,2.0,7.0,0.0,579.0,590.0,593.0,574.0,44.0,50.0,0,0,1,1,0,3.0,17.0,0.0,10.0,602.0,642.0,643.0,624.0
